county,name,phone,address,lat,lng
臺南市,臺南市安平區建平里活動中心,06-2988787,臺南市安平區建平里府前三街27號,22.9938196,120.1856973
臺南市,臺南市安平區公所,06-2951915,臺南市安平區平通里育平路316號,22.99454,120.168926
臺南市,臺南市安平區安平國小,06-2996735,臺南市安平區怡平里怡平路392號,22.993903,120.176283
臺南市,臺南市安平區平通里活動中心,06-2959305,臺南市安平區平通里平通路580巷102號,22.996393,120.170604
臺南市,臺南市安平區育平里活動中心,06-2937503,臺南市安平區育平里府平路376號,22.9871668,120.1671995
臺南市,臺南市安平區華平里活動中心,06-2977777,臺南市安平區華平里育平九街195號,22.9951069,120.1718573
臺南市,臺南市安平區億載里活動中心,06-2989660,臺南市安平區億載里光州一街29號,22.9857824,120.162654
臺南市,臺南市安平區文平里活動中心,06-2971679,臺南市安平區文平里中華西路二段1巷1號,22.9864305,120.185517
臺南市,臺南市安平區金城國中-操場,06-2975816,臺南市安平區建平里怡平路8號,22.9932366,120.1802839
臺南市,臺南市新營區新泰國民小學,06-6330496#804,臺南市新營區新東里東學路77號,23.31625,120.32603
臺南市,臺南市新營區新營國民小學,06-6320374#106,臺南市新營區大宏里中正路4號,23.3065,120.31648
臺南市,臺南市新營區南梓實驗小學,06-6562904#803,臺南市新營區南紙里建業路191號,23.29741,120.2988
臺南市,臺南市新營區公所,06-6322015#221,臺南市新營區大宏里中正路30號,23.31019,120.31658
臺南市,臺南市新營區太子爺廟香客大樓,06-6524038,臺南市新營區太北里太子宮45-9號,23.29513,120.27383
臺南市,臺南市新營區南新國民中學,06-6563129#15,臺南市新營區民生里民治路65號,23.30951,120.30915
臺南市,臺南市新營區太子國民中學,06-6524762#20,臺南市新營區太北里太北里140之21號,23.291707,120.271666
臺南市,臺南市新營區公誠國民小學,06-6323071#804,臺南市新營區興業里公誠街5號,23.30449,120.31886
臺南市,臺南市新營區新民國民小學,06-6562152#204,臺南市新營區民生里公園路一段136號,23.304707,120.305804
臺南市,臺南市新營區土庫國民小學,06-6362323#112,臺南市新營區土庫里71之1號,23.31937,120.34535
臺南市,臺南市新營區大宏王公社區活動中心,06-6331464,臺南市新營區大宏里民族路21-62號,23.30933,120.31811
臺南市,臺南市新營區新興國民小學,06-6523779#103,臺南市新營區太南里太南里316號,23.28758,120.27604
臺南市,臺南市新營區新橋國民小學,06-6581343#12,臺南市新營區五興里鐵線橋1號,23.26816,120.27784
臺南市,臺南市新營區新進國民小學,06-6322378#103,臺南市新營區忠政里中正路41號,23.31569,120.31571
臺南市,臺南市新營區新生國民小學,06-6552524#12,臺南市新營區姑爺里52號,23.275711,120.25843
臺南市,沙田里活動中心,06-5742716,臺南市玉井區沙田里沙田33-3號,23.110435537,120.47977964
臺南市,望明里活動中心,06-5747729,臺南市玉井區望明里望明76號,23.10609,120.45615
臺南市,豐里里活動中心,06-5742514,臺南市玉井區豐里里豐里59-10號,23.124417,120.44417
臺南市,玉井國小,06-5742047#330,臺南市玉井區玉井里中正路1號,23.12073172,120.45824728
臺南市,玉井國中,06-5742214#19,臺南市玉井區玉田里大成路152號,23.12315192,120.47096362
臺南市,玉井區公所,06-5741141#31,臺南市玉井區玉井里中正路27號,23.1237866,120.4601109
臺南市,清芳社區活動中心,06-5743327,臺南市玉井區中正里健康街10號,23.130707,120.469169
臺南市,玉井工商,06-5741101#805,臺南市玉井區玉田里中山路1-1號,23.1208742,120.45923068
臺南市,麻豆太子宮,06-5711181,臺南市麻豆區安業里安業272-3號,23.161635,120.244592
臺南市,臺南市麻豆區公所,06-5721131#115,臺南市麻豆區東角里忠孝路250號,23.18488,120.258442
臺南市,麻豆代天府,06-5722133,臺南市麻豆區南勢里關帝廟60號,23.19022,120.260063
臺南市,國立曾文高級農工職業學校,06-5721137#503,臺南市麻豆區南勢里南勢1號,23.187457,120.262621
臺南市,麻豆國中,06-5722128#42,臺南市麻豆區南勢里南勢36號,23.18295,120.259968
臺南市,臺南市麻豆區麻口社區活動中心,06-5702059,臺南市麻豆區麻口里麻豆口54號之6,23.180041,120.218645
臺南市,麻豆國小,06-5722145,臺南市麻豆區東角里文昌路18號,23.186292,120.253325
臺南市,文正國小,06-5722168#86,臺南市麻豆區南勢里南勢86號,23.187542,120.266082
臺南市,國立曾文高級家商職業學校,06-5722079#502,臺南市麻豆區中興里和平路9號,23.178379,120.246101
臺南市,臺南市下營區中營國小,06-6892600#205,臺南市下營區開化里中營270號,23.213298,120.276394
臺南市,臺南市下營區中營地區民眾活動中心,06-6895001,臺南市下營區茅營里茅港尾81-1號,23.219356,120.284032
臺南市,臺南市下營區甲中里活動中心,06-6899827,臺南市下營區紅甲里十六甲29-1號,23.250748,120.273932
臺南市,臺南市下營區賀建國小,06-6891109#11,臺南市下營區賀建里麻豆寮49號,23.254404,120.296846
臺南市,臺南市下營區下營地區民眾活動中心,06-6792971,臺南市下營區後街里大孝街1號,23.239711,120.26257
臺南市,臺南市下營區公所,06-6892019,臺南市下營區下營里中山路1段170號,23.235429,120.264338
臺南市,臺南市下營區下營國小,06-6892181#814,臺南市下營區仁里里中山路二段72號,23.23156,120.260519
臺南市,臺南市下營區下營國中,06-6891105#130,臺南市下營區新興里中山路一段412號,23.239045,120.271449
臺南市,臺南市下營區東興國小,06-6892478,臺南市下營區新興里東興一街112號,23.238956,120.267177
臺南市,臺南市永康區永康公園,06-2991111#8252,臺南市永康區復興里興國街100號,23.0027238,120.243982
臺南市,臺南市永康區永仁高級中學,06-3115538#501,臺南市永康區神洲里忠孝路74號,23.0033954,120.2402294
臺南市,臺南市永康區中華里活動中心,06-2010308,臺南市永康區中華里忠勇街51號,23.0001309,120.2377952
臺南市,臺南市永康區崑山里活動中心,06-2729843,臺南市永康區崑山里崑山街222巷11號,23.0051467,120.2600379
臺南市,臺南市永康區永康國民小學,06-2324462#933,臺南市永康區永康里中山南路637號,23.0265964,120.2550815
臺南市,臺南市永康區埔園龍埔里活動中心,06-2337763,臺南市永康區埔園里永大路三段618巷111號,23.0384771,120.2612111
臺南市,臺南市永康區東灣里活動中心,06-2721561,臺南市永康區東灣里民族路291號,23.0054051,120.269078
臺南市,臺南市永康區公所,06-2010308,臺南市永康區永康里中山南路655號,23.0262828,120.2569745
臺南市,臺南市永康區社教中心,06-2029666,臺南市永康區永康里永大二路88號,23.0188399,120.2598021
臺南市,臺南市永康區體一運動公園,06-2029666,臺南市永康區三民里中正北路底豐化橋南端,23.05657,120.27426
臺南市,臺南市永康區復華里活動中心,06-2010308,臺南市永康區復華里國華街110號,23.0145546,120.24698
臺南市,臺南市永康區六合里活動中心,06-3037611,臺南市永康區六合里中華二路358巷43號,23.0095959,120.2298613
臺南市,臺南市永康區探索教育公園,06-2010308#120,臺南市永康區永康里永平街469巷13號,23.020631,120.259094
臺南市,臺南市永康區東橋里活動中心,06-2010308,臺南市永康區東橋里東橋十街158號,23.0227414,120.2344819
臺南市,臺南市永康區鹽行鹽興社教文化會館,06-2541236,臺南市永康區塩洲里正南八街1號,23.0383591,120.232814
臺南市,臺南市永康區崑山國民小學,06-711640#732,臺南市永康區崑山里國光五街72號,23.0061799,120.2581165
臺南市,臺南市永康區龍潭國民小學,06-2324313#708,臺南市永康區龍潭里龍潭街214號,23.0334853,120.267904
臺南市,臺南市立大橋國民中學,06-3021793#25,臺南市永康區東橋里東橋十街1號,23.022449,120.231436
臺南市,臺南市柳營區公所,06-6221245,臺南市柳營區士林里柳營路二段59號,23.27839,120.311527
臺南市,臺南市柳營區圖書館,06-6224023,臺南市柳營區士林里柳營路二段59號,23.27839,120.311527
臺南市,臺南市柳營區果毅後多功能活動中心,06-6221245,臺南市柳營區神農里果毅後284-5號,23.257397,120.367211
臺南市,臺南市柳營區柳營聯合活動中心,06-6221245,臺南市柳營區東昇里中山西路二段19巷35號,23.2771,120.317617
臺南市,臺南市柳營區果毅國小運動場,06-6231310,臺南市柳營區果毅里果毅後61號,23.257971,120.371881
臺南市,臺南市柳營區柳營國民中學,06-6223209,臺南市柳營區東昇里中山東路二段956號,23.279702,120.331456
臺南市,臺南市柳營區重溪國小運動場,06-6231824,臺南市柳營區重溪里義士路2段2號,23.286206,120.364108
臺南市,臺南市柳營區小腳腿多功活動中心,06-6221245,臺南市柳營區篤農里小脚腿226-1號,23.290485,120.367926
臺南市,敏惠醫護專科學校,06-6226111,臺南市柳營區東昇里中山東路二段1116號,23.279881,120.329702
臺南市,柳營科技工業區服務中心,06-6232345,臺南市柳營區大農里工一路7號,23.28262,120.3584
臺南市,臺南市歸仁區沙崙國中,06-3032062#301,臺南市歸仁區武東里歸仁六路2號,22.929065,120.281559
臺南市,臺南市歸仁區歸仁國小,06-2304740#730,臺南市歸仁區歸仁里文化街一段100號,22.970047,120.296484
臺南市,臺南市歸仁區紅瓦厝國小,06-2309012#740,臺南市歸仁區崙頂里信義南路100號,22.961993,120.298541
臺南市,臺南市歸仁區保西國小,06-2309683#830,臺南市歸仁區媽廟里中正北路三段60號,22.99219,120.293529
臺南市,臺南市歸仁區文化國小,06-3301666#840,臺南市歸仁區文化里文化街二段136號,22.97109,120.289051
臺南市,臺南市歸仁區大潭國小,06-2781953#140,臺南市歸仁區大潭里中正南路三段97號,22.91412,120.27173
臺南市,臺南市歸仁區歸仁國中,06-2301873#111,臺南市歸仁區文化里文化街二段2號,22.969901,120.293892
臺南市,臺南市歸仁區歸南國小,06-2304930#113,臺南市歸仁區辜厝里民權南路171號,22.964456,120.288178
臺南市,臺南市歸仁區公所,06-2301518#201,臺南市歸仁區後市里中山路二段2號,22.967227,120.293961
臺南市,臺南市歸仁區公所（體育公園）,06-2301518#616,臺南市歸仁區許厝里公園路71之1號,22.962982,120.296918
臺南市,臺南市六甲區七甲龍湖聯合多功能活動中心,06-6982032,臺南市六甲區七甲里七甲街89巷2號,23.221966,120.345192
臺南市,臺南市六甲區龜港里活動中心,06-6982117,臺南市六甲區龜港里龜子港80巷38弄8號,23.2517,120.31444
臺南市,臺南市六甲區菁埔里活動中心,06-6984657,臺南市六甲區菁埔里菁埔83號,23.236217,120.302508
臺南市,臺南市六甲區六甲國中,06-6892040,臺南市六甲區六甲里民權街43號,23.227405,120.34889
臺南市,臺南市六甲區公所,06-6982001,臺南市六甲區水林里中山路202號,23.231847,120.347466
臺南市,臺南市六甲區六甲國小,06-6982041,臺南市六甲區六甲里中正路319號,23.225895,120.350282
臺南市,臺南市六甲區多功能運動公園,06-6982001,臺南市六甲區二甲里和平街479號,23.231909,120.343529
臺南市,臺南市六甲區大丘里活動中心,06-6988386,臺南市六甲區大丘里大丘園5號派出所旁,23.219372,120.436862
臺南市,臺南市六甲區林鳳國小,06-6983583#123,臺南市六甲區中社里中社240號,23.238593,120.325519
臺南市,五甲國小,06-5952155#314,臺南市關廟區松腳里和平路246號,22.958579,120.334155
臺南市,埤頭里下湖里聯合活動中心,06-5950743,臺南市關廟區埤頭里關新路二段142號,22.999585,120.308539
臺南市,關廟國小,06-5952209-704,臺南市關廟區山西里文衡路121號,22.963991,120.325954
臺南市,保東國小,06-5952344#203,臺南市關廟區埤頭里關新路一段776號,22.99434,120.308994
臺南市,新光國小,06-5952419#901,臺南市關廟區新光里新光街76號,22.972059,120.353148
臺南市,深坑國小,06-5952409#103,臺南市關廟區深坑里南雄路一段487號,22.939865,120.33326
臺南市,關廟社區活動中心,06-5950002#115,臺南市關廟區關廟里文化街85號,22.958926,120.324218
臺南市,崇和國小,06-5551040#22,臺南市關廟區龜洞里南雄南路568號,22.904273,120.352231
臺南市,關廟國中,06-5951181#217,臺南市關廟區關廟里中山路二段172號,22.961086,120.324618
臺南市,關廟區公所,06-5950002#238,臺南市關廟區香洋里中正路998號,22.963021,120.327704
臺南市,後壁國小,06-6872915#12,臺南市後壁區後壁里195號,23.3665938,120.3662453
臺南市,新東國小,06-6320902#11,臺南市後壁區長短樹里下長81號,23.3444873,120.3159257
臺南市,烏樹里活動中心,06-6362174,臺南市後壁區福安里烏樹林28之5號,23.3350187,120.37786
臺南市,新嘉里活動中心,06-6621367,臺南市後壁區新嘉里16鄰172號,23.371511774,120.310790251
臺南市,臺南市後壁區公所,06-6872284#304,臺南市後壁區後壁里129號,23.36613,120.36197
臺南市,上茄苳里活動中心,06-6881965,臺南市後壁區上茄苳里46-28號,23.3872074,120.3825957
臺南市,後壁侯伯聯合活動中心,06-6871636,臺南市後壁區後壁里後壁193號,23.3675426,120.3663576
臺南市,菁寮國小,06-6621271#101,臺南市後壁區菁寮里菁寮282號,23.3791071,120.3392414
臺南市,新嘉國小,06-6621981#15,臺南市後壁區新嘉里新嘉210-2號,23.3727036,120.3095987
臺南市,菁豐里活動中心,06-6621924,臺南市後壁區菁豐里菁豐74號,23.377994,120.346632
臺南市,樹人國小,06-6856445#101,臺南市後壁區福安里5鄰烏樹林145號,23.3293093,120.3771894
臺南市,安溪國小,06-6361535#101,臺南市後壁區長安里5號,23.332898,120.3609063
臺南市,土溝里活動中心,06-6871921,臺南市後壁區土溝里56-18號,23.3736364,120.3871053
臺南市,臺南市善化區善化國中,06-5817043,臺南市善化區溪美里溪尾656號,23.147099,120.287655
臺南市,臺南市善化區文正社區活動中心,06-5837226*211,臺南市善化區文正里文正路25巷18號,23.136682,120.286214
臺南市,臺南市善化區善化國小,06-5817020,臺南市善化區文正里進學路63號,23.135687,120.288777
臺南市,臺南市善化區陽明國小,06-5817165,臺南市善化區胡家里胡厝寮300號,23.143256,120.273186
臺南市,臺南市善化區大同國小,06-5837352,臺南市善化區六德里六分寮200號,23.155842,120.305654
臺南市,臺南市善化區田寮里活動中心,06-5837226*217,臺南市善化區田寮里15鄰六分寮168之9號,23.153434,120.304524
臺南市,臺南市善化區茄拔國小,06-5837031,臺南市善化區嘉北里茄拔280號,23.138611,120.324766
臺南市,臺南市善化區大成國小,06-5837520,臺南市善化區坐駕里大成路385號,23.128722,120.295008
臺南市,臺南市善化區六德里活動中心,06-5837226*231,臺南市善化區六德里六分寮227之1號,23.15547,120.303917
臺南市,臺南市善化區文康育樂中心,06-5812454,臺南市善化區文正里進學路150號,23.136628,120.289175
臺南市,臺南市善化區牛庄里活動中心,06-5837226*212,臺南市善化區牛庄里牛庄138號,23.138815,120.316922
臺南市,臺南市善化區老人文康活動中心,06-5837226*221,臺南市善化區嘉北里茄拔271號,23.139025,120.324741
臺南市,臺南市善化區蓮潭國中小,06-5837755,臺南市善化區蓮潭里陽光大道366號,23.116287,120.308156
臺南市,臺南市善化區小新國小,06-5837019,臺南市善化區小新里小新里97之3號,23.124618,120.310824
臺南市,臺南市善化區嘉南社區活動中心,06-5837226*221,臺南市善化區嘉南里茄拔80號之1,23.135197,120.326662
臺南市,臺南市大內區二溪社區活動中心,06-5763779,臺南市大內區二溪里二溪198-1號,23.122615,120.392562
臺南市,臺南市大內區石子瀨社區活動中心,06-5761341,臺南市大內區石城里石城114-66號,23.122163,120.354354
臺南市,臺南市大內區環湖社區活動中心,06-5760039,臺南市大內區環湖里環湖56號,23.147655,120.418173
臺南市,臺南市大內區曲溪社區活動中心,06-5765072,臺南市大內區曲溪里曲溪51-2號,23.118369,120.387441
臺南市,臺南市大內區大內國小,06-5761007#8101,臺南市大內區大內里大內63號,23.118898,120.360406
臺南市,臺南市大內區頭社社區活動中心,06-5762925,臺南市大內區頭社里頭社10-1號,23.143336,120.384745
臺南市,臺南市大內區大內國中,06-5761010#101,臺南市大內區內江里內江319-1號,23.112956,120.36384
臺南市,臺南市大內區二溪國民小學,06-5762001#201,臺南市大內區二溪里154號,23.122416,120.392636
臺南市,德光里活動中心,06-2680280,臺南市東區德光里崇德路111號,22.9806866,120.2187457
臺南市,大智里活動中心,06-2678872,臺南市東區大智里德東街90號,22.9616076,120.2300704
臺南市,復興國民小學風雨球場,06-3310457,臺南市東區文聖里裕文路60號,22.9823906,120.2387869
臺南市,衛國里活動中心,06-2380867,臺南市東區衛國里衛國街114巷28號,22.9878206,120.2253971
臺南市,龍山社區活動中心,06-2352746,臺南市東區龍山里林森路一段311號,22.9836017,120.219445
臺南市,關聖社區活動中心,06-3315630,臺南市東區關聖里裕孝路118號,22.9865857,120.243375
臺南市,崇學國民小學操場,06-2689951,臺南市東區崇學里崇學路98號,22.9794998,120.2232004
臺南市,和平里活動中心,06-2685393,臺南市東區和平里文化路100號,22.9769248,120.2326034
臺南市,裕文國民小學,06-3317657,臺南市東區文聖里裕文路301號,22.9824992,120.2457409
臺南市,大學東寧聯合社區活動中心,06-2005760,臺南市東區大學里林森路二段252號,22.9920311,120.2240408
臺南市,東區區公所,06-2680622#313,臺南市東區崇信里崇學路100號,22.9802421,120.224004
臺南市,東寧運動公園,06-2991111,臺南市東區東明里林森路二段250號,22.9915703,120.2250221
臺南市,富裕里活動中心,06-2345463,臺南市東區富裕里東門路二段365巷35號,22.983457,120.2279904
臺南市,勝利國小,06-2372982,臺南市東區中西里勝利路10號,22.9886316,120.2178739
臺南市,東光社區活動中心,06-2372032,臺南市東區東光里東光路一段39號之1,22.9906232,120.2307345
臺南市,平實公園,06-2991111,臺南市東區後甲里平實路與後甲一路路口,22.9928433,120.2360001
臺南市,中洲國小禮堂,06-7833214#103,臺南市學甲區光華里中洲645號,23.245684,120.160471
臺南市,學甲國小體育館,06-7833220#141,臺南市學甲區秀昌里一秀30號,23.236888,120.174943
臺南市,學甲區公所,06-7832100#152,臺南市學甲區仁得里華宗路313號,23.230497,120.18228
臺南市,東陽國小活動中心,06-7833322#830,臺南市學甲區慈福里華宗路260號,23.229304,120.18316
臺南市,慈福里活動中心,06-7821803,臺南市學甲區慈福里民生路1號,23.230335,120.183491
臺南市,福利基金會附設伯利恆兒童發展中心,06-7830456#203,臺南市學甲區新達里中學路95號,23.236902,120.182693
臺南市,臺南市立學甲國民中學,06-7832128#211,臺南市學甲區新達里華宗路540號,23.237541,120.185152
臺南市,學甲區綜合體育館,06-7832100#132,臺南市學甲區仁得里建國路37-7號,23.229815,120.181421
臺南市,臺南市南區龍崗國小,06-2620024#703,臺南市南區鯤鯓里鯤鯓路147號,22.9615332,120.1695532
臺南市,臺南市南區永華國小,06-2641457#120,臺南市南區開南里中華西路一段2巷17號,22.9637029,120.1865679
臺南市,臺南市南區灣裡聯合里活動中心,06-2627799,臺南市南區省躬里灣裡路67號,22.9323629,120.180906
臺南市,臺南市南區區公所,06-2910126,臺南市南區南都里明興路2號,22.9610987,120.1886736
臺南市,臺南市南區台南高商,06-2617123#711,臺南市南區明德里健康路一段327號,22.9812002,120.2024015
臺南市,臺南市南區開南里活動中心,06-2646033,臺南市南區開南里新建路48號,22.9645784,120.1851228
臺南市,臺南市南區明興社區活動中心,06-2645237,臺南市南區明興里德興路88號,22.9651011,120.1921721
臺南市,臺南市南區大成國中,06-2630011#601,臺南市南區大成里西門路一段306號,22.9789408,120.1979001
臺南市,臺南市南區南寧高級中學,06-2622458#29,臺南市南區省躬里萬年路167號,22.9354056,120.1865576
臺南市,臺南市南區新興國中,06-2633171分機130,臺南市南區國宅里新孝路87號,22.9778072,120.1864738
臺南市,臺南市南區國宅社區活動中心,06-2631259,臺南市南區國宅里金華路二段33巷81號,22.9771078,120.1877528
臺南市,臺南市南區鯤鯓里活動中心,06-2627917,臺南市南區鯤鯓里鯤鯓路66巷7號,22.9596339,120.1725243
臺南市,臺南市七股區私立昭明國中,06-7872053,臺南市七股區大埕里大埕315號,23.142496,120.142161
臺南市,臺南市七股區城內里活動中心,06-7943168,臺南市七股區後港里城內16-3號,23.178626,120.143041
臺南市,行政院國軍退除役官兵輔導委員會佳里榮譽國民之家,06-7880664,臺南市七股區三股里三股147號,23.104616,120.123064
臺南市,臺南市七股區義合里多功能活動中心,06-7891113,臺南市七股區義合里義合72之2號,23.101544,120.142238
臺南市,臺南市七股區大潭里漁民活動中心,06-7941118,臺南市七股區大潭里台潭28-6號,23.187965,120.132624
臺南市,臺南市七股區樹林社區活動中心,06-7891009,臺南市七股區樹林里樹林5-8號,23.114536,120.156958
臺南市,臺南市七股區佳里國中後港校區操場,06-7941357,臺南市七股區大潭里頂潭93號,23.188103,120.134632
臺南市,臺南市七股區竹橋國小操場,06-7891041,臺南市七股區竹橋里竹橋130號,23.101748,120.158884
臺南市,臺南市七股區三股國小操場,06-7880744,臺南市七股區三股里三股100號,23.101856,120.116966
臺南市,臺南市七股區龍山里漁民活動中心,06-7872072,臺南市七股區龍山里龍山211-33號,23.137418395126,120.11459569601
臺南市,臺南市七股區大埕里漁民活動中心,06-7875039,臺南市七股區大埕里大埕271-1號,23.144665,120.141837
臺南市,臺南市七股區後港國小操場,06-7941305,臺南市七股區大潭里台潭1號,23.184546,120.136865
臺南市,臺南市立民德國民中學,06-2223014#10,臺南市北區和順里西門路三段223號,23.005362,120.205213
臺南市,臺南市北區文元國民小學,06-3584371#801,臺南市北區元美里海安路三段815號,23.015355,120.199951
臺南市,臺南市北區公園國民小學,06-2223291#701,臺南市北區公園里公園路180號,23.000246,120.209047
臺南市,文元文成元美里活動中心,06-2110711#311,臺南市北區元美里和緯路三段370號,23.00993,120.194182
臺南市,臺南市北區裕民社區活動中心,06-2110711,臺南市北區雙安里臨安路二段93號,23.003191,120.197295
臺南市,臺南市北區重興社區活動中心,06-2110711,臺南市北區重興里東豐路451巷169號,23.003581,120.226645
臺南市,臺南市北區區公所,06-2110711#131,臺南市北區北華里成功路238巷7號,22.999759,120.203014
臺南市,臺南市立延平國民中學,06-2514720#102,臺南市北區大興里公園路750號,23.009436,120.210683
臺南市,臺南市北區開元國民小學,06-2375509#701,臺南市北區長勝里開元路71巷32號,23.007386,120.216736
臺南市,臺南市立文賢國民中學,06-2587571#111,臺南市北區雙安里文賢一路2號,23.005709,120.196199
臺南市,臺南市北區東興社區活動中心,06-2110711,臺南市北區東興里小東路401巷51號之1,22.999997,120.232235
臺南市,臺南市北區實踐社區活動中心,06-2110711#136,臺南市北區北門里大武街161號,23.013408,120.215771
臺南市,臺南市北區賢北里活動中心,06-2110711,臺南市北區賢北里賢北街108號,23.00854,120.183295
臺南市,臺南市北區立人國民小學,06-2222054#888,臺南市北區立人里西門路三段41號,23.001335,120.202082
臺南市,臺南市北區賢北國民小學,06-3501433#800,臺南市北區賢北里大興街599號,23.007598,120.179143
臺南市,臺南市北區大仁社區活動中心,06-2110711,臺南市北區大興里和緯路一段1號,23.008942,120.216466
臺南市,臺南市北區安民社區活動中心,06-2110711,臺南市北區立人里海安路三段59號,23.002224,120.199197
臺南市,成德福德華德里聯合活動中心,06-2110711#311,臺南市北區福德里育德三街42號,23.013268,120.201869
臺南市,臺南市北區大光國民小學,06-2518465#728,臺南市北區大光里長榮路五段277號,23.012574,120.217725
臺南市,臺南市立成功國民中學,06-2517906#111,臺南市北區大光里和緯路一段2號,23.0093,120.21665
臺南市,臺南市北區大港國民小學,06-2591941#801,臺南市北區大港里大港街146號,23.01324,120.18902
臺南市,臺南市北門區公所,06-7862001,臺南市北門區北門里舊埕108號,23.26781,120.12547
臺南市,臺南市北門區蚵寮國小,06-7863250,臺南市北門區蚵寮里蚵寮791號,23.28698,120.13781
臺南市,臺南市北門區北門國小,06-7862035,臺南市北門區北門里舊埕3號,23.2655,120.12511
臺南市,臺南市北門區老人文康活動中心,06-7862001,臺南市北門區北門里66號,23.26593,120.12539
臺南市,臺南市安南區溪北里活動中心,06-2511066,臺南市安南區溪北里文安街66號,23.02701626451,120.21295762179
臺南市,臺南市安南區理想大安社區活動中心,0914101587,臺南市安南區理想里大安街135號,23.033236503969,120.19288389477
臺南市,臺南市安南區佃東佃西社區活動中心,06-2466319,臺南市安南區佃西里公學路四段325號,23.065586401304,120.17475495739
臺南市,臺南市安南區城西里活動中心,06-2577688,臺南市安南區城西里城西街三段431號,23.056868817528,120.09561966904
臺南市,臺南市安南區鹿耳門天后宮-公館,06-2841386,臺南市安南區顯宮里媽祖宮一街136號,23.037520286669,120.124260158
臺南市,臺南市安南區塩田里活動中心,06-3841797,臺南市安南區塩田里塩安路28號,23.033777181221,120.14525334821
臺南市,臺南市安南區正統鹿耳門土城聖母廟,06-2577547,臺南市安南區城中里城安路160號,23.0668559,120.1273532
臺南市,臺南市安南區城南里活動中心,06-2573727,臺南市安南區城南里城西街一段61巷28弄98號,23.0604151,120.1270656
臺南市,臺南市安南區安南國中,06-2567384#135,臺南市安南區淵西里安中路三段252號,23.0485612,120.1780777
臺南市,臺南市安南區溪墘里活動中心,06-2580792,臺南市安南區溪墘里海佃路一段372巷50號,23.027935472909,120.19218610769
臺南市,臺南市安南區東和里活動中心,06-3563912,臺南市安南區東和里長和路一段805號,23.061752723621,120.22858375666
臺南市,臺南市安南區州北里活動中心,06-3559357,臺南市安南區州北里安昌街22號,23.067657253565,120.21788081448
臺南市,臺南市安南區海佃國民中學,06-3507486#130,臺南市安南區溪東里安富街166號,23.0281029,120.1985039
臺南市,臺南市安南區學東里活動中心,06-2872927,臺南市安南區學東里公學路六段661號,23.0781374,120.1429397
臺南市,臺南市安南區安順國中,06-3559652#140,臺南市安南區安順里安和路三段227號,23.0491176,120.2183764
臺南市,臺南市安南區布袋里活動中心,06-3840087,臺南市安南區布袋里長和路四段231巷60弄41號,23.0632192,120.2071759
臺南市,臺南市安南區塭南里活動中心,06-3560368,臺南市安南區[土昷]南里安昌街130號,23.0706921,120.219737
臺南市,臺南市安南區海東國民小學,06-2567146#804,臺南市安南區海東里安中路三段381號,23.048777320332,120.17481100122
臺南市,臺南市安南區長安國民小學,06-2569914,臺南市安南區長安里長溪路三段249號,23.065157,120.197829
臺南市,臺南市安南區城東里活動中心,06-2572101,臺南市安南區城東里城安路73號,23.06638286105,120.12802300506
臺南市,臺南市安南區南興國民小學,06-2873204#113,臺南市安南區南興里公學路五段627號,23.0737047,120.1607458
臺南市,臺南市安南區媽祖宮社區活動中心,06-2841343,臺南市安南區顯宮里媽祖宮五街10號,23.0384463,120.1248041
臺南市,臺南市安南區青草里活動中心,06-2571178,臺南市安南區青草里青砂街二段371巷2號,23.076342869489,120.11181708356
臺南市,臺南市安南區安富里活動中心,06-3582225,臺南市安南區安富里郡安路5段164巷12弄1號,23.0273837,120.1966725
臺南市,臺南市安南區四草里活動中心,06-2840277,臺南市安南區四草里大眾路656號,23.016791719555,120.12808045857
臺南市,臺南市安南區和順國民中學,06-355144#158,臺南市安南區州北里安和路5段84巷66號,23.0658757,120.2204849
臺南市,臺南市安南區學東國民小學,06-2870017,臺南市安南區學東里公學路6段589號,23.0781511,120.1454398
臺南市,臺南市安南區安東里活動中心,06-2462476,臺南市安南區安東里安和路一段478巷2弄120號,23.0340946,120.2134509
臺南市,臺南市安南區土城國民小學,06-2577645#833,臺南市安南區城東里城北路195號,23.0663493,120.1309285
臺南市,臺南市安南區青草國民小學,06-2577631#820,臺南市安南區青草里青砂街二段105巷32號,23.0771128,120.1168604
臺南市,臺南市安南區安西里活動中心,06-2461234,臺南市安南區安西里安西路101號,23.031798296087,120.20885380827
臺南市,臺南市安南區安慶國民小學,06-2460334#1707,臺南市安南區梅花里安中路一段703巷80號,23.0404859,120.1929444
臺南市,臺南市安南區砂崙里活動中心,06-2572618,臺南市安南區砂崙里城北路871巷94弄17號,23.0791702,120.1275447
臺南市,臺南市安南區安佃國民小學,06-2567642,臺南市安南區佃西里海佃路4段493號,23.0640273,120.1733152
臺南市,臺南市安南區和順國民小學,06-3563568#159,臺南市安南區州北里安和路五段178巷5號,23.06663727245,120.21850493401
臺南市,新化區北勢里活動中心,06-5988195,臺南市新化區北勢里北勢39號,23.045731,120.291225
臺南市,臺南市新化區保生大帝廟,06-5987996,臺南市新化區豐榮里洋子127號,23.033716,120.295845
臺南市,臺南市新化區那拔國小操場,06-5911591#73,臺南市新化區那拔里那拔54號,23.067945,120.349594
臺南市,新化區老人文康活動中心,06-5905648,臺南市新化區東榮里和平街31巷10號,23.033048,120.3099
